"","bio_var","Class1","Class2","Class3"
"10599","OG0012659",NA,NA,NA
"10600","OG0012660",NA,NA,NA
"10601","OG0012661",NA,NA,NA
"10602","OG0012662",NA,NA,NA
"10603","OG0012663",NA,NA,NA
"10604","OG0012664",NA,NA,NA
"10606","OG0012666",NA,NA,NA
"10607","OG0012667",NA,NA,NA
"10611","OG0012671","photosynthesis","CBB cycle","cellulose biosynthesis"
"10613","OG0012674",NA,NA,NA
"10614","OG0012675",NA,NA,NA
"10615","OG0012676",NA,NA,NA
"10616","OG0012677",NA,NA,NA
"10617","OG0012678",NA,NA,NA
"10618","OG0012679","TF","LBD",NA
"10620","OG0012681",NA,NA,NA
"10621","OG0012682","TF","HD-ZIP",NA
"10623","OG0012684",NA,NA,NA
"10624","OG0012685",NA,NA,NA
"10625","OG0012686",NA,NA,NA
"10627","OG0012688",NA,NA,NA
"10628","OG0012689",NA,NA,NA
"10629","OG0012690",NA,NA,NA
"10630","OG0012691",NA,NA,NA
"10633","OG0012694",NA,NA,NA
"10634","OG0012695","TF","bZIP",NA
"10635","OG0012696",NA,NA,NA
"10637","OG0012698",NA,NA,NA
"10638","OG0012699",NA,NA,NA
"10639","OG0012700",NA,NA,NA
"10640","OG0012701",NA,NA,NA
"10641","OG0012702",NA,NA,NA
"10642","OG0012703",NA,NA,NA
"10644","OG0012705",NA,NA,NA
"10645","OG0012706",NA,NA,NA
"10646","OG0012707",NA,NA,NA
"10648","OG0012709",NA,NA,NA
"10649","OG0012710",NA,NA,NA
"10650","OG0012711","TF","WRKY",NA
"10652","OG0012713",NA,NA,NA
"10654","OG0012715",NA,NA,NA
"10655","OG0012716",NA,NA,NA
"10656","OG0012717",NA,NA,NA
"10657","OG0012718",NA,NA,NA
"10658","OG0012719",NA,NA,NA
"10659","OG0012720",NA,NA,NA
"10660","OG0012721","TF","WRKY",NA
"10661","OG0012723",NA,NA,NA
"10662","OG0012724",NA,NA,NA
"10664","OG0012726",NA,NA,NA
"10665","OG0012727",NA,NA,NA
"10666","OG0012728",NA,NA,NA
"10668","OG0012730",NA,NA,NA
"10669","OG0012731",NA,NA,NA
"10670","OG0012733",NA,NA,NA
"10671","OG0012734",NA,NA,NA
"10673","OG0012737",NA,NA,NA
"10674","OG0012738",NA,NA,NA
"10675","OG0012739",NA,NA,NA
"10677","OG0012741",NA,NA,NA
"10678","OG0012742",NA,NA,NA
"10679","OG0012743",NA,NA,NA
"10682","OG0012746",NA,NA,NA
"10683","OG0012747",NA,NA,NA
"10684","OG0012750",NA,NA,NA
"10685","OG0012751",NA,NA,NA
"10686","OG0012752",NA,NA,NA
"10687","OG0012753",NA,NA,NA
"10689","OG0012755",NA,NA,NA
"10690","OG0012756",NA,NA,NA
"10692","OG0012758",NA,NA,NA
"10693","OG0012759",NA,NA,NA
"10694","OG0012760",NA,NA,NA
"10695","OG0012761",NA,NA,NA
"10697","OG0012764",NA,NA,NA
"10698","OG0012766",NA,NA,NA
"10699","OG0012767",NA,NA,NA
"10700","OG0012768",NA,NA,NA
"10702","OG0012770",NA,NA,NA
"10703","OG0012772",NA,NA,NA
"10704","OG0012773",NA,NA,NA
"10705","OG0012774",NA,NA,NA
"10706","OG0012775",NA,NA,NA
"10707","OG0012776","plastid development",NA,"plastid development"
"10708","OG0012777",NA,NA,NA
"10709","OG0012778",NA,NA,NA
"10710","OG0012779",NA,NA,NA
"10711","OG0012780",NA,NA,NA
"10712","OG0012781",NA,NA,NA
"10713","OG0012782",NA,NA,NA
"10715","OG0012785",NA,NA,NA
"10716","OG0012786",NA,NA,NA
"10717","OG0012787",NA,NA,NA
"10718","OG0012788",NA,NA,NA
"10719","OG0012789",NA,NA,NA
"10721","OG0012791",NA,NA,NA
"10722","OG0012792",NA,NA,NA
"10723","OG0012793","TF","bHLH",NA
"10724","OG0012794",NA,NA,NA
"10725","OG0012795",NA,NA,NA
"10727","OG0012797",NA,NA,NA
"10728","OG0012798",NA,NA,NA
"10730","OG0012800",NA,NA,NA
"10731","OG0012802",NA,NA,NA
"10732","OG0012803",NA,NA,NA
"10733","OG0012804",NA,NA,NA
"10736","OG0012808",NA,NA,NA
"10737","OG0012809",NA,NA,NA
"10738","OG0012811",NA,NA,NA
"10739","OG0012812",NA,NA,NA
"10741","OG0012816",NA,NA,NA
"10742","OG0012817",NA,NA,NA
"10744","OG0012819",NA,NA,NA
"10745","OG0012820",NA,NA,NA
"10746","OG0012821",NA,NA,NA
"10747","OG0012822",NA,NA,NA
"10748","OG0012823",NA,NA,NA
"10750","OG0012825",NA,NA,NA
"10751","OG0012827",NA,NA,NA
"10752","OG0012828",NA,NA,NA
"10753","OG0012829",NA,NA,NA
"10754","OG0012830",NA,NA,NA
"10756","OG0012832","TF","WRKY",NA
"10757","OG0012833",NA,NA,NA
"10758","OG0012834",NA,NA,NA
"10759","OG0012836",NA,NA,NA
"10760","OG0012837",NA,NA,NA
"10761","OG0012838",NA,NA,NA
"10762","OG0012839",NA,NA,NA
"10764","OG0012841","TF","bHLH",NA
"10765","OG0012842",NA,NA,NA
"10766","OG0012844",NA,NA,NA
"10767","OG0012845",NA,NA,NA
"10768","OG0012846",NA,NA,NA
"10769","OG0012847",NA,NA,NA
"10770","OG0012848",NA,NA,NA
"10771","OG0012849",NA,NA,NA
"10772","OG0012850",NA,NA,NA
"10773","OG0012851","TF","HD-ZIP",NA
"10775","OG0012853",NA,NA,NA
"10776","OG0012854",NA,NA,NA
"10777","OG0012855",NA,NA,NA
"10778","OG0012856",NA,NA,NA
"10780","OG0012859",NA,NA,NA
"10781","OG0012860",NA,NA,NA
"10782","OG0012861",NA,NA,NA
"10784","OG0012863",NA,NA,NA
"10785","OG0012864",NA,NA,NA
"10786","OG0012865",NA,NA,NA
"10788","OG0012867",NA,NA,NA
"10792","OG0012872",NA,NA,NA
"10794","OG0012874",NA,NA,NA
"10795","OG0012875",NA,NA,NA
"10796","OG0012876",NA,NA,NA
"10797","OG0012877",NA,NA,NA
"10798","OG0012879",NA,NA,NA
"10799","OG0012880",NA,NA,NA
"10800","OG0012881",NA,NA,NA
"10801","OG0012882",NA,NA,NA
"10802","OG0012883",NA,NA,NA
"10803","OG0012885",NA,NA,NA
"10804","OG0012886",NA,NA,NA
"10805","OG0012888",NA,NA,NA
"10806","OG0012889",NA,NA,NA
"10807","OG0012890",NA,NA,NA
"10810","OG0012893",NA,NA,NA
"10811","OG0012894",NA,NA,NA
"10812","OG0012895","cell wall development",NA,"lignin biosynthesis"
"10815","OG0012898",NA,NA,NA
"10816","OG0012900",NA,NA,NA
"10817","OG0012901",NA,NA,NA
"10818","OG0012903",NA,NA,NA
"10819","OG0012904",NA,NA,NA
"10821","OG0012907",NA,NA,NA
"10822","OG0012908",NA,NA,NA
"10823","OG0012909",NA,NA,NA
"10825","OG0012911",NA,NA,NA
"10826","OG0012913",NA,NA,NA
"10827","OG0012914",NA,NA,NA
"10828","OG0012915",NA,NA,NA
"10829","OG0012917",NA,NA,NA
"10830","OG0012918",NA,NA,NA
"10831","OG0012919",NA,NA,NA
"10833","OG0012921",NA,NA,NA
"10834","OG0012922",NA,NA,NA
"10835","OG0012923","cell wall development",NA,"cellulose biosynthesis"
"10836","OG0012924",NA,NA,NA
"10837","OG0012925",NA,NA,NA
"10838","OG0012926",NA,NA,NA
"10839","OG0012927",NA,NA,NA
"10840","OG0012928",NA,NA,NA
"10843","OG0012931",NA,NA,NA
"10845","OG0012934",NA,NA,NA
"10846","OG0012935",NA,NA,NA
"10847","OG0012936",NA,NA,NA
"10848","OG0012937",NA,NA,NA
"10849","OG0012938",NA,NA,NA
"10850","OG0012939",NA,NA,NA
"10851","OG0012940",NA,NA,NA
"10852","OG0012941",NA,NA,NA
"10853","OG0012942",NA,NA,NA
"10855","OG0012944",NA,NA,NA
"10856","OG0012945",NA,NA,NA
"10857","OG0012946",NA,NA,NA
"10858","OG0012947",NA,NA,NA
"10859","OG0012948",NA,NA,NA
"10860","OG0012949",NA,NA,NA
"10861","OG0012951",NA,NA,NA
"10862","OG0012953",NA,NA,NA
"10863","OG0012955",NA,NA,NA
"10865","OG0012957",NA,NA,NA
"10866","OG0012958",NA,NA,NA
"10868","OG0012961",NA,NA,NA
"10869","OG0012962",NA,NA,NA
"10870","OG0012963",NA,NA,NA
"10872","OG0012965",NA,NA,NA
"10873","OG0012966",NA,NA,NA
"10874","OG0012967",NA,NA,NA
"10876","OG0012969",NA,NA,NA
"10877","OG0012970",NA,NA,NA
"10878","OG0012971",NA,NA,NA
"10879","OG0012972",NA,NA,NA
"10880","OG0012973",NA,NA,NA
"10881","OG0012974",NA,NA,NA
"10882","OG0012976",NA,NA,NA
"10883","OG0012977",NA,NA,NA
"10884","OG0012978",NA,NA,NA
"10886","OG0012980",NA,NA,NA
"10888","OG0012982",NA,NA,NA
"10889","OG0012983",NA,NA,NA
"10890","OG0012984",NA,NA,NA
"10894","OG0012988","cell wall development",NA,"cellulose biosynthesis"
"10896","OG0012991","TF","HD-ZIP",NA
"10897","OG0012992",NA,NA,NA
"10898","OG0012993",NA,NA,NA
"10899","OG0012994",NA,NA,NA
"10901","OG0012996",NA,NA,NA
"10902","OG0012997",NA,NA,NA
"10903","OG0012998",NA,NA,NA
"10904","OG0012999",NA,NA,NA
"10905","OG0013000",NA,NA,NA
"10906","OG0013001",NA,NA,NA
"10907","OG0013002",NA,NA,NA
"10908","OG0013003",NA,NA,NA
"10909","OG0013004",NA,NA,NA
"10910","OG0013005",NA,NA,NA
"10911","OG0013006",NA,NA,NA
"10912","OG0013007",NA,NA,NA
"10913","OG0013008",NA,NA,NA
"10914","OG0013011",NA,NA,NA
"10916","OG0013013",NA,NA,NA
"10917","OG0013014",NA,NA,NA
"10919","OG0013016",NA,NA,NA
"10920","OG0013017",NA,NA,NA
"10921","OG0013018",NA,NA,NA
"10922","OG0013019",NA,NA,NA
"10923","OG0013020",NA,NA,NA
"10924","OG0013021",NA,NA,NA
"10925","OG0013022",NA,NA,NA
"10926","OG0013023","cell wall development",NA,"cellulose biosynthesis"
"10927","OG0013024",NA,NA,NA
"10928","OG0013025",NA,NA,NA
"10929","OG0013026","cell wall development",NA,"cellulose biosynthesis"
"10931","OG0013028",NA,NA,NA
"10932","OG0013029",NA,NA,NA
"10933","OG0013030",NA,NA,NA
"10934","OG0013031",NA,NA,NA
"10935","OG0013032",NA,NA,NA
"10937","OG0013035",NA,NA,NA
"10938","OG0013036",NA,NA,NA
"10940","OG0013038",NA,NA,NA
"10941","OG0013039",NA,NA,NA
"10942","OG0013040",NA,NA,NA
"10943","OG0013041",NA,NA,NA
"10944","OG0013043",NA,NA,NA
"10945","OG0013044",NA,NA,NA
"10946","OG0013045",NA,NA,NA
"10947","OG0013046",NA,NA,NA
"10948","OG0013047",NA,NA,NA
"10949","OG0013048",NA,NA,NA
"10953","OG0013052",NA,NA,NA
"10954","OG0013054",NA,NA,NA
"10955","OG0013055",NA,NA,NA
"10956","OG0013056",NA,NA,NA
"10957","OG0013057",NA,NA,NA
"10958","OG0013059","TF","HRT-like",NA
"10959","OG0013060",NA,NA,NA
"10960","OG0013061","plastid development",NA,"plastid development"
"10961","OG0013062","plastid development",NA,"plastid development"
"10963","OG0013064",NA,NA,NA
"10964","OG0013066",NA,NA,NA
"10966","OG0013068",NA,NA,NA
"10967","OG0013069",NA,NA,NA
"10968","OG0013070",NA,NA,NA
"10969","OG0013071",NA,NA,NA
"10970","OG0013072","TF","NAC",NA
"10971","OG0013073",NA,NA,NA
"10972","OG0013074",NA,NA,NA
"10974","OG0013076",NA,NA,NA
"10975","OG0013077",NA,NA,NA
"10976","OG0013078",NA,NA,NA
"10977","OG0013079",NA,NA,NA
"10978","OG0013081",NA,NA,NA
"10980","OG0013083",NA,NA,NA
"10981","OG0013084",NA,NA,NA
"10982","OG0013085",NA,NA,NA
"10984","OG0013089",NA,NA,NA
"10985","OG0013090",NA,NA,NA
"10986","OG0013091",NA,NA,NA
"10989","OG0013094",NA,NA,NA
"10990","OG0013096",NA,NA,NA
"10992","OG0013098",NA,NA,NA
"10993","OG0013099",NA,NA,NA
"10994","OG0013100",NA,NA,NA
"10995","OG0013101","TF","bHLH",NA
"10996","OG0013102",NA,NA,NA
"10998","OG0013106",NA,NA,NA
"10999","OG0013107",NA,NA,NA
"11000","OG0013108",NA,NA,NA
"11001","OG0013109",NA,NA,NA
"11002","OG0013111","TF","HSF",NA
"11003","OG0013112",NA,NA,NA
"11004","OG0013113",NA,NA,NA
"11005","OG0013114",NA,NA,NA
"11006","OG0013115",NA,NA,NA
"11008","OG0013117",NA,NA,NA
"11010","OG0013119",NA,NA,NA
"11011","OG0013120",NA,NA,NA
"11012","OG0013121",NA,NA,NA
"11013","OG0013122",NA,NA,NA
"11015","OG0013124",NA,NA,NA
"11016","OG0013125",NA,NA,NA
"11017","OG0013126",NA,NA,NA
"11018","OG0013127",NA,NA,NA
"11020","OG0013129",NA,NA,NA
"11021","OG0013130",NA,NA,NA
"11022","OG0013132",NA,NA,NA
"11023","OG0013133",NA,NA,NA
"11024","OG0013134",NA,NA,NA
"11025","OG0013135",NA,NA,NA
"11026","OG0013136",NA,NA,NA
"11028","OG0013138",NA,NA,NA
"11029","OG0013139",NA,NA,NA
"11030","OG0013140","TF","E2F/DP",NA
"11031","OG0013141",NA,NA,NA
"11032","OG0013142","TF","NF-YA",NA
"11033","OG0013143",NA,NA,NA
"11034","OG0013144",NA,NA,NA
"11035","OG0013145",NA,NA,NA
"11036","OG0013146",NA,NA,NA
"11038","OG0013148",NA,NA,NA
"11039","OG0013149",NA,NA,NA
"11041","OG0013152",NA,NA,NA
"11043","OG0013155",NA,NA,NA
"11044","OG0013156",NA,NA,NA
"11045","OG0013158",NA,NA,NA
"11046","OG0013159",NA,NA,NA
"11047","OG0013160",NA,NA,NA
"11048","OG0013161",NA,NA,NA
"11049","OG0013162",NA,NA,NA
"11051","OG0013164",NA,NA,NA
"11052","OG0013165","TF","TALE",NA
"11054","OG0013168",NA,NA,NA
"11055","OG0013169",NA,NA,NA
"11056","OG0013170",NA,NA,NA
"11057","OG0013171",NA,NA,NA
"11058","OG0013172",NA,NA,NA
"11059","OG0013173",NA,NA,NA
"11061","OG0013176","TF","Trihelix",NA
"11062","OG0013177","TF","Trihelix",NA
"11065","OG0013181",NA,NA,NA
"11066","OG0013182",NA,NA,NA
"11067","OG0013183",NA,NA,NA
"11068","OG0013184",NA,NA,NA
"11069","OG0013187",NA,NA,NA
"11071","OG0013189",NA,NA,NA
"11072","OG0013190",NA,NA,NA
"11074","OG0013192",NA,NA,NA
"11076","OG0013195",NA,NA,NA
"11079","OG0013199","TF","WRKY",NA
"11081","OG0013201",NA,NA,NA
"11082","OG0013202","TF","MYB",NA
"11083","OG0013203",NA,NA,NA
"11084","OG0013204",NA,NA,NA
"11086","OG0013206",NA,NA,NA
"11087","OG0013207",NA,NA,NA
"11088","OG0013208",NA,NA,NA
"11089","OG0013209",NA,NA,NA
"11090","OG0013210",NA,NA,NA
"11091","OG0013211",NA,NA,NA
"11092","OG0013212",NA,NA,NA
"11093","OG0013213",NA,NA,NA
"11094","OG0013214",NA,NA,NA
"11095","OG0013215",NA,NA,NA
"11096","OG0013216",NA,NA,NA
"11097","OG0013217",NA,NA,NA
"11098","OG0013218",NA,NA,NA
"11100","OG0013220",NA,NA,NA
"11101","OG0013221",NA,NA,NA
"11102","OG0013222","cell wall development",NA,"cell wall expansion"
"11104","OG0013224",NA,NA,NA
"11105","OG0013225",NA,NA,NA
"11106","OG0013226",NA,NA,NA
"11107","OG0013227",NA,NA,NA
"11108","OG0013228",NA,NA,NA
"11110","OG0013230",NA,NA,NA
"11112","OG0013233",NA,NA,NA
"11113","OG0013234",NA,NA,NA
"11115","OG0013591",NA,NA,NA
"11116","OG0013592","TF","NF-YC",NA
"11117","OG0013594",NA,NA,NA
"11120","OG0013597",NA,NA,NA
"11123","OG0013601",NA,NA,NA
"11124","OG0013602",NA,NA,NA
"11125","OG0013603",NA,NA,NA
"11130","OG0013610",NA,NA,NA
"11131","OG0013611",NA,NA,NA
"11133","OG0013615",NA,NA,NA
"11135","OG0013617",NA,NA,NA
"11137","OG0013621",NA,NA,NA
"11140","OG0013625","TF","Dof",NA
"11141","OG0013626",NA,NA,NA
"11144","OG0013630","cell wall development",NA,"cell wall expansion"
"11145","OG0013631","TF","bZIP",NA
"11147","OG0013633",NA,NA,NA
"11148","OG0013635",NA,NA,NA
"11149","OG0013638",NA,NA,NA
"11150","OG0013639",NA,NA,NA
"11152","OG0013644",NA,NA,NA
"11153","OG0013645",NA,NA,NA
"11160","OG0013657",NA,NA,NA
"11168","OG0013668",NA,NA,NA
"11171","OG0013673",NA,NA,NA
"11172","OG0013674",NA,NA,NA
"11173","OG0013677",NA,NA,NA
"11175","OG0013679",NA,NA,NA
"11176","OG0013680",NA,NA,NA
"11177","OG0013681",NA,NA,NA
"11179","OG0013683",NA,NA,NA
"11180","OG0013684",NA,NA,NA
"11181","OG0013686",NA,NA,NA
"11182","OG0013689",NA,NA,NA
"11186","OG0013693",NA,NA,NA
"11187","OG0013694",NA,NA,NA
"11188","OG0013695",NA,NA,NA
"11189","OG0013696",NA,NA,NA
"11191","OG0013698",NA,NA,NA
"11199","OG0013711",NA,NA,NA
"11201","OG0013713","photosynthesis",NA,NA
"11207","OG0013720",NA,NA,NA
"11209","OG0013723",NA,NA,NA
"11213","OG0013730",NA,NA,NA
"11215","OG0013732",NA,NA,NA
"11216","OG0013733",NA,NA,NA
"11217","OG0013734","cell wall development",NA,"cell wall expansion"
"11218","OG0013735",NA,NA,NA
"11223","OG0013743","photosynthesis",NA,NA
"11224","OG0013744",NA,NA,NA
"11226","OG0013746",NA,NA,NA
"11228","OG0013748",NA,NA,NA
"11230","OG0013751","cell wall development",NA,"cell wall expansion"
"11231","OG0013753",NA,NA,NA
"11232","OG0013754",NA,NA,NA
"11233","OG0013756",NA,NA,NA
"11234","OG0013757",NA,NA,NA
"11236","OG0013759",NA,NA,NA
"11237","OG0013761",NA,NA,NA
"11238","OG0013762",NA,NA,NA
"11240","OG0013765",NA,NA,NA
"11241","OG0013766","TF","Dof",NA
"11244","OG0013772",NA,NA,NA
"11245","OG0013773",NA,NA,NA
"11246","OG0013776",NA,NA,NA
"11247","OG0013777",NA,NA,NA
"11248","OG0013778",NA,NA,NA
"11249","OG0013779","TF","NF-YA",NA
"11252","OG0013783",NA,NA,NA
"11257","OG0013791",NA,NA,NA
"11259","OG0013795",NA,NA,NA
"11260","OG0013797",NA,NA,NA
"11267","OG0013804","TF","TCP",NA
"11271","OG0013810",NA,NA,NA
"11273","OG0013812",NA,NA,NA
"11274","OG0013813",NA,NA,NA
"11275","OG0013814",NA,NA,NA
"11279","OG0013825",NA,NA,NA
"11280","OG0013826",NA,NA,NA
"11281","OG0013827",NA,NA,NA
"11282","OG0013829",NA,NA,NA
"11283","OG0013830",NA,NA,NA
"11284","OG0013832",NA,NA,NA
"11285","OG0013835","cell wall development",NA,"cellulose biosynthesis"
"11288","OG0013838","plastid development",NA,"plastid development"
"11293","OG0013844",NA,NA,NA
"11294","OG0013847",NA,NA,NA
"11296","OG0013850",NA,NA,NA
"11297","OG0013852",NA,NA,NA
"11299","OG0013854",NA,NA,NA
"11302","OG0013857",NA,NA,NA
"11303","OG0013858",NA,NA,NA
"11304","OG0013859",NA,NA,NA
"11307","OG0013862",NA,NA,NA
"11309","OG0013866",NA,NA,NA
"11312","OG0013869",NA,NA,NA
"11317","OG0013877",NA,NA,NA
"11318","OG0013881","TF","E2F/DP",NA
"11321","OG0013888","cell wall development",NA,"cell wall expansion"
"11324","OG0013893",NA,NA,NA
"11325","OG0013894",NA,NA,NA
"11326","OG0013895",NA,NA,NA
"11328","OG0013900",NA,NA,NA
"11332","OG0013905",NA,NA,NA
"11335","OG0013908",NA,NA,NA
"11336","OG0013910",NA,NA,NA
"11337","OG0013911",NA,NA,NA
"11338","OG0013913","cell wall development",NA,"cellulose biosynthesis"
"11340","OG0013917","plasmodesmata",NA,"plasmodesmata"
"11343","OG0013921",NA,NA,NA
"11344","OG0013923",NA,NA,NA
"11348","OG0013928",NA,NA,NA
"11349","OG0013929","TF","GRAS",NA
"11351","OG0013932",NA,NA,NA
"11353","OG0013934",NA,NA,NA
"11362","OG0013946",NA,NA,NA
"11366","OG0013951",NA,NA,NA
"11367","OG0013952",NA,NA,NA
"11368","OG0013953",NA,NA,NA
"11371","OG0013956",NA,NA,NA
"11372","OG0013957",NA,NA,NA
"11373","OG0013958",NA,NA,NA
"11374","OG0013959",NA,NA,NA
"11376","OG0013962",NA,NA,NA
"11377","OG0013963",NA,NA,NA
"11379","OG0013966",NA,NA,NA
"11381","OG0013968",NA,NA,NA
"11383","OG0013970",NA,NA,NA
"11384","OG0013971",NA,NA,NA
"11385","OG0013972",NA,NA,NA
"11388","OG0013975",NA,NA,NA
"11389","OG0013977",NA,NA,NA
"11390","OG0013985","cell wall development",NA,"cell wall expansion"
"11395","OG0013992",NA,NA,NA
"11396","OG0013994",NA,NA,NA
"11398","OG0013997",NA,NA,NA
"11399","OG0014000",NA,NA,NA
"11400","OG0014001",NA,NA,NA
"11404","OG0014006",NA,NA,NA
"11405","OG0014008",NA,NA,NA
"11406","OG0014010",NA,NA,NA
"11409","OG0014015",NA,NA,NA
"11410","OG0014017",NA,NA,NA
"11412","OG0014019",NA,NA,NA
"11413","OG0014021",NA,NA,NA
"11418","OG0014029","TF","WRKY",NA
"11419","OG0014030",NA,NA,NA
"11422","OG0014037",NA,NA,NA
"11423","OG0014038","TF","Dof",NA
"11430","OG0014051",NA,NA,NA
"11432","OG0014053","cell wall development",NA,"cell wall expansion"
"11436","OG0014059",NA,NA,NA
"11437","OG0014060",NA,NA,NA
"11441","OG0014065",NA,NA,NA
"11442","OG0014066","TF","ERF",NA
"11446","OG0014071",NA,NA,NA
"11447","OG0014072",NA,NA,NA
"11448","OG0014075",NA,NA,NA
"11449","OG0014076",NA,NA,NA
"11450","OG0014078",NA,NA,NA
"11452","OG0014082",NA,NA,NA
"11454","OG0014084",NA,NA,NA
"11455","OG0014085",NA,NA,NA
"11459","OG0014089",NA,NA,NA
"11462","OG0014092",NA,NA,NA
"11463","OG0014093",NA,NA,NA
"11464","OG0014094",NA,NA,NA
"11465","OG0014095",NA,NA,NA
"11467","OG0014099",NA,NA,NA
"11468","OG0014100",NA,NA,NA
"11469","OG0014102",NA,NA,NA
"11474","OG0014109",NA,NA,NA
"11476","OG0014112",NA,NA,NA
"11478","OG0014114",NA,NA,NA
"11479","OG0014115",NA,NA,NA
"11480","OG0014116",NA,NA,NA
"11482","OG0014118",NA,NA,NA
"11483","OG0014120",NA,NA,NA
"11491","OG0014130",NA,NA,NA
"11494","OG0014135",NA,NA,NA
"11496","OG0014137",NA,NA,NA
"11498","OG0014140","TF","Trihelix",NA
"11501","OG0014148",NA,NA,NA
"11503","OG0014151",NA,NA,NA
"11505","OG0014154",NA,NA,NA
"11512","OG0014166",NA,NA,NA
"11514","OG0014169",NA,NA,NA
"11516","OG0014171",NA,NA,NA
"11517","OG0014173",NA,NA,NA
"11519","OG0014175",NA,NA,NA
"11521","OG0014178","TF","TALE",NA
"11522","OG0014179",NA,NA,NA
"11523","OG0014180",NA,NA,NA
"11525","OG0014182",NA,NA,NA
"11526","OG0014184",NA,NA,NA
"11527","OG0014186",NA,NA,NA
"11528","OG0014190",NA,NA,NA
"11529","OG0014191",NA,NA,NA
"11530","OG0014192",NA,NA,NA
"11533","OG0014195",NA,NA,NA
"11534","OG0014196",NA,NA,NA
"11536","OG0014199",NA,NA,NA
"11537","OG0014200",NA,NA,NA
"11538","OG0014202",NA,NA,NA
"11547","OG0014220",NA,NA,NA
"11548","OG0014221",NA,NA,NA
"11551","OG0014224",NA,NA,NA
"11552","OG0014225",NA,NA,NA
"11553","OG0014226",NA,NA,NA
"11554","OG0014227","photosynthesis",NA,NA
"11556","OG0014230",NA,NA,NA
"11558","OG0014234","TF","WRKY",NA
"11560","OG0014236",NA,NA,NA
"11562","OG0014239",NA,NA,NA
"11563","OG0014240",NA,NA,NA
"11564","OG0014241",NA,NA,NA
"11573","OG0014252",NA,NA,NA
"11576","OG0014255",NA,NA,NA
"11577","OG0014256","TF","bHLH",NA
"11579","OG0014259",NA,NA,NA
"11580","OG0014260",NA,NA,NA
"11581","OG0014263",NA,NA,NA
"11583","OG0014265",NA,NA,NA
"11584","OG0014266","TF","bZIP",NA
"11587","OG0014272",NA,NA,NA
"11592","OG0014279",NA,NA,NA
"11594","OG0014283",NA,NA,NA
"11595","OG0014284",NA,NA,NA
"11596","OG0014286",NA,NA,NA
"11603","OG0014295",NA,NA,NA
"11604","OG0014297",NA,NA,NA
"11605","OG0014298",NA,NA,NA
"11606","OG0014299",NA,NA,NA
"11609","OG0014304","TF","WRKY",NA
"11610","OG0014305",NA,NA,NA
"11612","OG0014307",NA,NA,NA
"11617","OG0014316",NA,NA,NA
"11621","OG0014320",NA,NA,NA
"11622","OG0014321",NA,NA,NA
"11623","OG0014322",NA,NA,NA
"11624","OG0014323",NA,NA,NA
"11625","OG0014324",NA,NA,NA
"11634","OG0014336",NA,NA,NA
"11635","OG0014338",NA,NA,NA
"11636","OG0014339","cell wall development",NA,"cell wall expansion"
"11637","OG0014341",NA,NA,NA
"11638","OG0014343",NA,NA,NA
"11639","OG0014344",NA,NA,NA
"11642","OG0014348",NA,NA,NA
"11643","OG0014349",NA,NA,NA
"11644","OG0014352",NA,NA,NA
"11645","OG0014354",NA,NA,NA
"11646","OG0014355",NA,NA,NA
"11647","OG0014357",NA,NA,NA
"11648","OG0014358",NA,NA,NA
"11649","OG0014359",NA,NA,NA
"11651","OG0014361",NA,NA,NA
"11652","OG0014363",NA,NA,NA
"11653","OG0014365","TF","BES1",NA
"11655","OG0014368",NA,NA,NA
"11657","OG0014371",NA,NA,NA
"11659","OG0014374","photosynthesis",NA,NA
"11660","OG0014376",NA,NA,NA
"11661","OG0014377",NA,NA,NA
"11663","OG0014380",NA,NA,NA
"11665","OG0014382",NA,NA,NA
"11666","OG0014384",NA,NA,NA
"11667","OG0014385",NA,NA,NA
"11669","OG0014387",NA,NA,NA
"11671","OG0014389","TF","TCP",NA
"11672","OG0014390",NA,NA,NA
"11673","OG0014391",NA,NA,NA
"11677","OG0014395",NA,NA,NA
"11679","OG0014397",NA,NA,NA
"11680","OG0014399",NA,NA,NA
"11682","OG0014401",NA,NA,NA
"11685","OG0014408",NA,NA,NA
"11687","OG0014410",NA,NA,NA
"11689","OG0014412",NA,NA,NA
"11690","OG0014414",NA,NA,NA
"11698","OG0014426",NA,NA,NA
"11699","OG0014427",NA,NA,NA
"11701","OG0014430",NA,NA,NA
"11704","OG0014433",NA,NA,NA
"11705","OG0014434","cell wall development",NA,"cell wall expansion"
"11706","OG0014435","TF","SBP",NA
"11707","OG0014439",NA,NA,NA
"11712","OG0014446",NA,NA,NA
"11713","OG0014448",NA,NA,NA
"11714","OG0014449",NA,NA,NA
"11716","OG0014451",NA,NA,NA
"11717","OG0014452",NA,NA,NA
"11721","OG0014458",NA,NA,NA
"11722","OG0014459",NA,NA,NA
"11724","OG0014467",NA,NA,NA
"11726","OG0014471",NA,NA,NA
"11727","OG0014472",NA,NA,NA
"11728","OG0014473",NA,NA,NA
"11729","OG0014474",NA,NA,NA
"11731","OG0014477",NA,NA,NA
"11734","OG0014481",NA,NA,NA
"11742","OG0014494",NA,NA,NA
"11744","OG0014496",NA,NA,NA
"11747","OG0014499",NA,NA,NA
"11748","OG0014500",NA,NA,NA
"11750","OG0014502",NA,NA,NA
"11754","OG0014510",NA,NA,NA
"11756","OG0014514",NA,NA,NA
"11758","OG0014516",NA,NA,NA
"11759","OG0014519",NA,NA,NA
