,C4_S1,C4_S3,C4_S5,C4_S7
OG0006549,22.86724516,68.61697431,151.0659066,116.6953766
OG0006550,16.66722209,15.87553401,15.4933938,17.65261001
OG0006551,20.73999541,50.85333212,134.629031,206.1027078
OG0006552,73.66961927,84.74132108,78.84594954,48.95564263
OG0006553,6.576974953,21.70762384,33.61286772,46.44105621
OG0006554,24.46925448,50.61335794,45.27268046,30.45964995
OG0006555,8.478900586,5.480774688,2.173657266,1.89886139
OG0006556,4.875952041,11.89868782,69.24298088,77.28389553
OG0006558,0.15777254,0.202911888,0.290188069,0
OG0006559,35.35446236,21.24822169,23.79208001,22.05302106
OG0006560,29.53393797,32.96453141,15.88206727,8.390651787
OG0006561,4.945225282,3.501368189,1.579813318,1.585463562
OG0006562,8.01305899,12.32204529,14.33415883,13.77465955
OG0006563,16.6542247,8.837758136,10.00595029,12.6387817
OG0006566,9.542495093,8.049828457,6.776260714,5.487408937
OG0006567,2.572988236,5.542201286,22.21823968,31.96844327
OG0006568,14.470371,12.99302466,6.433326997,7.205590012
OG0006569,20.74907339,12.15938258,12.24112105,23.01759564
OG0006570,8.064520381,6.12611179,1.180448773,1.261843761
OG0006571,19.10857897,17.19462707,12.32920161,12.60678976
OG0006575,2.784759375,5.909060047,2.106057604,1.681594897
OG0006576,0.103061031,0.469087549,3.392156166,13.92939057
OG0006577,1.364950727,6.461855322,41.13345649,287.0177738
OG0006579,55.16410527,187.3689226,531.9454817,949.8551857
OG0006580,2.600460756,5.584122995,5.993425114,6.531578602
OG0006581,20.44320129,68.56211298,197.6598648,252.1323716
OG0006582,321.0041471,53.55699346,21.32482023,28.3419975
OG0006583,30.85102621,18.90445054,8.181281943,4.462372283
OG0006585,16.39795069,6.853199719,4.131091178,4.245400207
OG0006586,14.00182822,16.9102232,11.60542012,9.128662189
OG0006587,1.652677194,40.97296233,61.64360102,61.54398254
OG0006588,13.73520775,11.55748319,3.844244867,3.393737259
OG0006589,62.58759382,62.20877317,40.39766789,33.48355588
OG0006590,30.7042481,21.05500205,18.87983938,12.56574434
OG0006592,8.066194479,9.215878507,10.94077484,9.908999828
OG0006594,10.68028978,8.827878178,5.341169881,6.582729947
OG0006595,1.842906317,4.28461711,11.07108608,12.75711173
OG0006597,29.11907209,24.89043817,17.77741928,12.83697778
OG0006598,8.704485403,15.58915127,5.910170394,4.692575179
OG0006600,1.502407851,0.65308035,1.058226041,1.37343425
OG0006601,1.677441759,4.835147939,7.28390726,5.50525129
OG0006602,23.22751273,28.97577629,3.597420072,1.992136842
OG0006604,129.18459,44.86296982,38.83403572,60.40133868
OG0006605,0.459355222,2.048464819,27.0529342,47.51577782
OG0006606,13.44275193,9.827592856,4.074221474,2.62699626
OG0006607,10.94900429,7.355494996,4.357143797,5.098973353
OG0006608,52.17770715,68.09723077,107.6389253,68.39902521
OG0006609,18.74141896,8.298481277,3.219440318,2.454840703
OG0006610,17.92535137,23.48389801,25.14560678,25.05199526
OG0006611,90.14146696,88.71793495,88.51475759,76.83828312
OG0006612,51.89568525,87.31082387,43.26842871,6.578430699
OG0006613,10.75264948,4.587157538,1.195603935,1.749323307
OG0006614,3.514996158,3.395296872,6.532610822,6.704198582
OG0006615,2.228547854,1.222740492,16.462567,15.50796308
OG0006617,9.73670311,18.95953732,54.18971852,86.72411528
OG0006618,4.026328073,3.023291145,3.231019795,3.930475658
OG0006620,14.25343225,24.78029647,85.91232738,93.15049569
OG0006621,35.44464841,18.16944555,10.61734838,21.95959106
OG0006622,3.752084149,6.734371054,5.569518884,5.404023525
OG0006625,44.5267242,47.9681807,41.18120691,43.54587692
OG0006626,53.44233061,36.30229176,10.17062541,14.04455676
OG0006627,27.42817644,24.71126321,9.171667371,8.914767641
OG0006628,9.14582088,13.47360434,12.78766006,20.41921726
OG0006629,7.573508441,7.566061657,5.008060325,5.483542225
OG0006630,20.76941223,13.25889385,12.8359233,13.73518042
OG0006631,227.5654487,72.09336098,13.72592012,1.262007325
OG0006632,0.90976489,3.25739186,6.875569752,6.911152132
OG0006634,6.355952144,3.047692866,7.322622783,6.726899743
OG0006635,9.340410889,12.21574644,8.441564913,7.674254884
OG0006636,10.62609415,7.539705703,3.534246096,3.586172308
OG0006637,19.78215221,11.64198699,14.56377456,12.36902311
OG0006638,0.160916255,0.337055864,5.80462955,29.16026752
OG0006639,6.354969854,6.142347313,1.830481629,2.156946877
OG0006641,24.73368162,16.01832507,15.66456887,16.20749473
OG0006642,2.121084703,1.009629061,0.409790935,0.147163825
OG0006643,0.677800874,1.502976045,14.20962132,17.9490884
OG0006644,22.80975459,24.61479248,22.39882292,20.07668789
OG0006645,4.397753754,9.35869446,5.734627587,5.43608797
OG0006647,55.37659694,60.54419457,23.82686502,18.44615324
OG0006648,5.755470623,6.668933037,3.477793727,2.36273491
OG0006650,1.834945578,1.518981025,0.703557662,0.726491398
OG0006651,8.958621483,9.744070337,17.12621081,10.96512841
OG0006653,31.70663492,7.255737666,3.698391819,2.35320998
OG0006654,18.65578436,18.24354282,12.53721399,7.319721548
OG0006655,12.40191902,28.28143583,96.72141021,160.7638035
OG0006656,0.251505427,3.463562256,20.20382449,33.08098485
OG0006657,6.500163996,5.137392756,5.050665029,3.271995165
OG0006659,30.30261528,77.77848097,129.4989218,92.09509783
OG0006660,30.39351804,23.91308483,9.772446718,17.92429009
OG0006661,5.951582865,3.540235212,3.571796842,3.671802753
OG0006662,92.65592034,121.3405965,163.1835442,62.89361622
OG0006664,9.186432074,84.5430166,466.1075562,597.5052842
OG0006665,17.59879752,38.76164377,53.20799687,12.60373647
OG0006666,50.93500816,34.99186882,34.44449773,33.82947615
OG0006667,0.736279911,6.642887676,20.34902295,13.03701605
OG0006669,10.49073331,78.58982651,536.8537183,828.1727656
OG0006670,85.52723708,87.12159419,74.61178009,64.16014026
OG0006671,10.7850784,13.40600093,22.70126517,18.60661305
OG0006672,8.434791084,3.988674016,4.028716865,4.928338109
OG0006673,11.94830498,4.741716881,5.081750184,5.423464637
OG0006674,12.46800033,2.797751816,2.774618352,3.282897145
OG0006676,11.59141236,5.452499819,2.242868205,0.973452447
OG0006677,0.600534698,6.770931981,35.06987395,70.00964036
OG0006679,7.601622256,26.87815056,68.25448874,100.7531914
OG0006680,138.3373385,236.7388441,431.6967304,229.2933215
OG0006681,9.648169484,9.432560795,9.759646546,10.39516585
OG0006682,32.39155219,39.86002818,12.19449479,1.585174331
OG0006684,1.699600717,6.078923515,9.989965029,10.10740619
OG0006685,0,0.412156837,10.58633574,26.23443189
OG0006686,33.90713549,54.05515343,132.555743,160.04697
OG0006687,18.63929974,13.53632721,17.79711098,28.65671045
OG0006688,7.019114279,7.853736267,27.7607286,52.95892577
OG0006690,34.42739748,16.24329998,26.33936647,26.46400107
OG0006691,24.2721453,25.05176857,9.138704779,6.390910594
OG0006692,25.49232592,25.09850466,25.97687837,35.58429221
OG0006693,20.35116784,13.23165287,7.410060452,2.403391784
OG0006694,6.701541138,4.355433969,2.771900823,4.344736716
OG0006695,11.19402636,43.08062149,137.0294357,43.20871361
OG0006696,0.055222973,1.539508541,28.86790365,57.05172829
OG0006697,6.608936893,10.78651836,28.99403186,39.70866328
OG0006698,26.40502379,212.0512273,266.583062,47.87854264
OG0006699,10.52278847,40.80480195,45.79935732,28.51602846
OG0006700,2.077076128,19.04049366,15.2402804,7.888616936
OG0006702,12.50184003,34.02342648,64.57411716,53.30634622
OG0006703,23.45723582,37.81207541,91.21565071,95.87359087
OG0006705,32.91775888,45.41262248,55.72302334,60.13881699
OG0006706,6.979061578,5.728523859,4.210113032,3.865169514
OG0006707,28.42539952,24.39104665,20.89415244,22.7464427
OG0006709,28.61529993,9.910430373,9.460361431,13.55660392
OG0006710,12.75084036,5.944449592,27.40310261,52.88927152
OG0006711,5.99106893,3.987080587,4.759612677,4.457831311
OG0006712,7.075175845,8.735624863,6.711761192,6.827748117
OG0006713,2.427197737,7.925945666,15.97836292,13.65056825
OG0006714,60.29161297,59.77578598,17.34806065,11.36098902
OG0006716,77.94344356,119.5556104,235.2855829,251.6670622
OG0006717,6.455372426,3.660674549,6.756782503,13.37590349
OG0006718,4.763435593,7.371065161,10.38041574,14.09760231
OG0006720,9.91707474,10.68595561,7.35425953,9.420247587
OG0006721,2.455522099,3.738653698,3.378906932,3.149619347
OG0006723,10.2035113,11.11331211,3.524328617,4.706899357
OG0006725,38.96435222,53.03462962,52.86780204,66.72378032
OG0006727,27.9423417,48.96303721,46.45286627,28.71258123
OG0006728,1.713024331,6.607770134,4.061148405,1.367297984
OG0006729,18.39668681,23.5706971,36.36615957,25.21260548
OG0006730,37.46911547,127.986525,545.6592646,839.1244207
OG0006732,17.57917813,81.94566125,111.5179924,141.8113961
OG0006733,1.638867625,2.814223667,4.926765611,6.125576896
OG0006735,5.30498452,9.052878248,17.42498292,13.11873751
OG0006736,22.1198421,25.0467625,52.51837867,114.5624462
OG0006737,14.72183214,11.14840601,12.49138132,14.82837032
OG0006739,17.04689458,12.48971932,6.252211164,5.980066915
OG0006740,14.31230052,60.81918437,474.3082336,1854.897168
OG0006741,11.21812265,11.30719361,21.52637769,27.37401713
OG0006743,3.8105299,8.34086846,59.85272302,113.9560432
OG0006744,13.08943836,12.93392959,12.67428239,21.10322701
OG0006745,9.11267159,8.576124426,8.012697501,7.695922374
OG0006746,2.461526787,4.961663105,11.51021377,10.52215393
OG0006749,6.615970928,3.091557134,0.656438762,0.813447619
OG0006750,15.28157033,11.29392021,10.25978428,16.31130754
OG0006751,28.15622925,38.7671949,34.6215257,38.54419635
OG0006753,11.80171983,24.80699471,10.97814411,16.66287331
OG0006754,182.0638665,63.16838721,59.73839983,66.13221461
OG0006755,24.58158602,32.15429244,36.04225177,44.32902622
OG0006756,24.27437356,27.334589,18.25407106,18.41083727
OG0006757,38.50184504,24.66740331,17.13908354,21.74207654
OG0006758,3.127502513,9.437623538,21.2536293,3.388750128
OG0006759,10.92679204,11.78474889,46.6006459,36.31464031
OG0006760,3.735857806,7.124462236,5.996581077,1.893993695
OG0006763,12.50780304,5.561787319,4.590720827,8.114528829
OG0006764,7.205452248,5.830868266,15.12187908,26.60340934
OG0006767,32.97109005,14.82438685,12.48946488,12.01465094
OG0006768,61.84961927,44.55421857,41.10153147,30.35826816
OG0006769,8.60575056,15.79122669,44.02746345,100.7957048
OG0006770,18.6671461,18.39552904,24.21336117,23.91657681
OG0006771,8.675627747,78.72922215,599.2883291,2088.604446
OG0006772,53.4350943,301.1205923,159.8009403,26.76084685
OG0006773,21.28681683,20.40573957,8.042643085,8.831363541
OG0006775,32.23436637,65.34185366,273.8097325,622.9699307
OG0006776,7.491350906,13.29522897,19.37619178,27.23544709
OG0006777,8.032863042,7.213316839,4.313797732,4.262920316
OG0006779,46.31813813,72.97982397,112.6323684,106.3486369
OG0006781,48.22290601,76.0987233,106.928931,31.76744104
OG0006782,25.18398008,23.31549367,4.274387766,3.83764304
OG0006783,35.69190665,46.05254036,61.65154172,45.33861118
OG0006784,24.01483327,10.62649216,8.739324371,6.338361966
OG0006785,5.559895435,5.415130375,2.279913381,1.857794968
OG0006787,72.70530217,73.87446328,66.7863731,105.6265636
OG0006788,44.02987551,43.65287769,24.8377976,17.3731753
OG0006789,13.45864109,16.97845576,9.158465157,15.2741577
OG0006793,45.28358043,154.8322773,163.045265,59.01252797
OG0006794,25.85681481,89.51518678,267.7540113,341.3134995
OG0006795,7.333938754,6.668421918,4.067417234,5.050546213
OG0006796,10.26644247,17.89584746,10.75246566,11.8120026
OG0006797,0.033134377,0.082010617,0.162471925,0.660920169
OG0006798,4.454048464,5.001824182,5.625494855,6.771464905
OG0006799,0.542682878,4.324277116,14.77936017,3.512569779
OG0006800,3.980200092,7.971795085,19.14087733,9.098202465
OG0006802,19.93897299,19.75064334,25.98829394,17.11064932
OG0006803,9.296038644,5.228382444,3.785875648,7.257290369
OG0006804,2.335108622,7.756662605,23.6342205,39.63973107
OG0006805,3.581362587,16.06895225,5.738542927,3.061207028
OG0006806,8.754424317,7.648721167,6.664299926,4.68640154
OG0006807,11.0816919,7.883935505,4.387869985,7.163358209
OG0006808,42.84127617,3.754972686,3.151119235,4.363868295
OG0006810,53.01371968,184.3221362,547.1641986,605.9618521
OG0006811,15.02406277,17.34371659,46.70453624,89.50322853
OG0006815,57.71833312,87.90285834,256.7453448,417.1504054
OG0006816,114.8337666,68.3650623,20.5063356,10.91220828
OG0006817,9.906785584,11.0580474,28.04862407,28.05868929
OG0006820,5.367389025,4.87775073,3.019813201,2.885338575
OG0006821,5.04669009,9.715674868,7.123352556,6.250511226
OG0006822,30.41018851,22.44403501,116.6643848,293.6943078
OG0006823,36.74282153,40.43068544,199.8870228,142.0142163
OG0006824,17.64527283,18.71029041,49.06270517,79.07579997
OG0006825,10.80925362,30.62236843,170.5406989,299.4649668
OG0006826,15.50048095,11.08745465,12.84833074,29.61584374
OG0006827,13.53596133,10.50358679,3.211489609,5.869967502
OG0006828,22.87847396,26.00774635,8.361243606,14.66555841
OG0006829,1.43154572,0.951646994,15.96601183,179.0997254
OG0006830,11.44160959,1.434300499,14.28680031,6.991512555
OG0006832,12.385464,17.13188882,7.521309208,5.807298064
OG0006833,21.84662134,65.34993357,62.46789165,36.8241002
OG0006834,18.18440559,21.12375161,31.78814084,41.60573198
OG0006835,5.752074418,5.138499045,9.325176368,13.14495057
OG0006836,54.00012672,39.37792544,25.35596292,54.22557613
OG0006837,87.32012329,25.53434627,25.88317027,27.58196875
OG0006838,31.87166312,14.66792332,20.75375707,13.52291847
OG0006839,9.383771241,8.280510907,3.682567175,2.711531877
OG0006840,60.97904644,61.55656676,185.339243,360.3689666
OG0006844,5.226198925,4.121062964,3.103097011,2.406577634
OG0006845,5.324667645,37.93406454,19.74862041,4.723469729
OG0006846,12.91823301,13.37669666,4.667367181,5.410670715
OG0006847,1.132024653,5.165238701,16.76206593,20.60567112
OG0006851,0.424617461,1.450041757,73.80720188,225.1393697
OG0006852,16.48156966,15.6976302,5.984149105,8.683195175
OG0006853,19.6920761,5.98989585,14.55337002,47.06492817
OG0006854,8.132071753,9.177798564,3.353560974,1.255956672
OG0006855,1.932490737,6.434379475,24.5503586,29.8342666
OG0006857,0,0.044669408,0.722335431,1.140497757
OG0006858,7.117013458,6.820508951,1.719546118,1.892496759
OG0006859,63.46145731,71.10642047,35.09228687,26.85940505
OG0006862,28.29312449,41.51623467,19.29336562,12.60586576
OG0006863,37.97323363,44.05718268,67.74909993,89.51578274
OG0006866,68.1241301,12.5802508,8.851208104,3.257830703
OG0006867,149.2823974,87.0682017,49.63914978,64.45324615
OG0006870,50.2360469,45.42742006,40.88453951,37.26620818
OG0006872,7.187789503,10.57856105,34.14334763,74.57392014
OG0006873,8.173506178,13.0320214,8.375874315,3.915046373
OG0006874,41.43309715,50.92386853,22.9040173,15.72428219
OG0006875,21.89140844,5.173055605,6.417672395,0.084873019
OG0006876,10.23182553,6.983479865,4.111380999,4.052274884
OG0006877,0.221492949,0.387467547,0,0
OG0006878,18.01523602,4.23399523,3.191488666,6.440551442
OG0006879,10.35314597,8.432721181,9.892419766,7.833882675
OG0006881,88.79940401,320.000574,1130.53484,477.6800152
OG0006882,16.63646915,20.03675043,14.51759967,14.89948802
OG0006883,24.02082765,13.78070981,21.21305165,29.65263874
OG0006884,9.404548326,5.282312138,6.723482064,12.90085024
OG0006885,8.274251091,18.53326775,9.98659523,9.73516598
OG0006887,19.44795593,21.94207537,17.17100353,17.96245873
OG0006888,22.36341559,21.41587485,15.94075487,18.26006372
OG0006889,16.26737955,13.86385248,6.197638485,7.378028521
OG0006890,1.045528036,4.292487319,28.73710229,14.35686215
OG0006891,10.26488549,28.04815472,46.93531723,44.10534026
OG0006892,14.4906874,15.23376338,6.823891416,6.949242877
OG0006894,24.84093201,16.26054676,24.49605935,31.23811821
OG0006895,268.0832981,146.0817904,38.33238622,31.36971132
OG0006896,186.5468056,65.28057621,94.45086208,17.39022769
OG0006897,10.43974569,6.808674226,5.136877622,5.133144347
OG0006899,44.17065353,21.111425,10.31010149,9.028752479
OG0006900,9.204933302,7.617785309,3.864401147,5.31237833
OG0006902,4.448673188,3.68544853,0.532533338,0.830962116
OG0006903,1394.279131,316.1412876,378.4793126,404.3454353
OG0006904,7.169721069,28.3925685,50.23706959,46.36703606
OG0006905,11.87567419,12.45230883,19.23687118,16.74206509
OG0006906,2.365339681,2.674308687,1.067695916,0.382196842
OG0006907,12.22582925,14.60805327,17.93447908,21.28691764
OG0006908,48.80070743,19.18089026,23.49898139,26.19011568
OG0006910,14.5995194,19.12731498,29.36170492,16.20138159
OG0006911,1.319575622,0.426937343,0,0
OG0006915,11.82448507,19.17247493,17.83610775,17.07769912
OG0006916,65.54888792,102.3265252,195.565357,209.0777872
OG0006917,29.38386321,26.50286086,61.88546857,115.9447045
OG0006918,13.03146003,9.352426222,7.3232982,7.732467474
OG0006919,46.19474879,53.94913662,55.40327396,31.62194097
OG0006921,0.491174161,2.882086954,15.36597001,27.52128001
OG0006922,17.57217074,13.67410873,7.419316601,9.754674871
OG0006923,17.81258208,7.033058048,2.125892528,1.496671149
OG0006924,6.03181664,2.47637573,2.309198024,1.602205983
OG0006925,9.589258192,42.65303886,94.76996126,55.48676109
OG0006926,30.63425031,24.60598699,4.706757636,2.55654398
OG0006927,19.56776988,39.82206872,7.342881476,0.763124431
OG0006928,4.730968734,4.299298008,7.057945478,5.081507178
OG0006929,6.786552689,21.10617926,35.4496607,18.68910269
OG0006930,12.44519909,10.37882664,3.165006816,3.779915907
OG0006931,13.90085761,24.3257618,24.58348973,33.98192307
OG0006932,10.37483625,6.856132163,2.808221315,3.262876767
OG0006933,5.971486362,5.311412118,3.382390172,4.713300127
OG0006934,12.85105401,17.02361625,7.278859694,5.99460328
OG0006936,176.121673,114.3316557,156.0095122,169.5720796
OG0006938,78.42260233,58.58989232,47.76784085,36.4668477
OG0006939,5.75642475,6.107978103,4.89179873,9.58200405
OG0006940,50.61925542,35.3368223,40.39116676,50.07217942
OG0006942,210.6571439,97.72315862,10.15994051,8.666873434
OG0006945,5.620382004,5.903354968,1.835906345,1.782780594
OG0006946,13.73568248,3.468253412,8.643855369,23.35338132
OG0006947,17.17175949,65.40992219,243.275398,594.2399184
OG0006948,24.36788622,19.63863099,55.1895,45.90892247
OG0006949,7.807587311,34.21346238,486.4766843,1227.055723
OG0006950,5.938682608,5.576200863,1.522064267,0.926844851
OG0006952,9.758366664,10.40912208,6.83933099,5.555668037
OG0006953,2.43784363,0.836695486,11.88719515,52.31398244
OG0006954,11.47468318,14.05653229,21.07959079,14.53637488
OG0006955,10.62715244,7.662987118,7.351604283,6.583929215
OG0006961,10.20123843,4.975335494,10.57342323,14.09956755
OG0006962,44.55008124,16.68119445,25.32141526,41.43628558
OG0006963,9.35760391,9.183459546,12.50962629,23.04334806
OG0006964,23.11079929,14.3136124,9.364621618,9.811457516
OG0006966,20.28461525,10.43875591,5.208279912,5.202639932
OG0006967,11.34496754,8.915465986,5.990217341,7.451766286
OG0006968,6.706701214,9.12531345,6.581591817,7.59622109
OG0006969,13.20782408,4.716132002,7.033839308,5.752201842
OG0006970,131.577831,90.14793181,74.98448766,140.2747821
OG0006971,1.803650537,8.200980385,6.348918242,11.30836559
OG0006972,0.676775971,1.986739373,7.470084275,3.364421813
OG0006973,3.813696932,3.684596068,6.58539023,8.892397359
OG0006974,8.379439423,8.506916116,22.66594276,22.92226138
OG0006975,13.74487805,2.979269233,4.937869482,2.99003154
OG0006976,10.51932814,8.779725757,8.544595983,8.959909254
OG0006977,100.3352174,62.86131651,81.3440823,98.61835972
OG0006978,1.453347566,3.49868068,14.73626428,15.07582477
OG0006980,26.2266737,14.29297821,14.46631763,25.62519622
OG0006981,19.87884632,28.75745389,33.15886346,45.17534322
OG0006982,4.972282644,3.211479311,2.447438978,2.277257686
OG0006983,0.796869244,6.428517822,12.96527847,10.90676321
OG0006984,7.904507468,8.258912901,3.914130588,4.458593588
OG0006985,46.487802,36.54849477,26.81345375,3.935198856
OG0006986,21.99675181,98.63275021,403.2910096,363.3038345
OG0006987,8.409321348,21.38688867,7.357658592,10.32147044
OG0006988,0.113709696,0.285254117,9.794045881,44.35010039
OG0006989,14.42796477,51.5958742,122.0145672,107.6976242
OG0006990,12.52491503,8.977972433,4.172598278,4.016138133
OG0006991,13.3061411,16.46110993,38.67269759,29.59288119
OG0006992,45.43863024,52.79142038,71.74687652,65.11448285
OG0006993,13.18473439,16.63131939,18.04451509,20.15481304
OG0006994,1.37793028,16.04268206,18.25935528,4.187243973
OG0006996,43.0873301,110.1506011,216.9361253,158.0695124
OG0006997,1.475877636,3.49269965,2.502984972,6.069447328
OG0006998,0,1.310926494,11.09336328,21.65555215
OG0006999,28.29064462,11.20077433,16.51382782,38.16204249
OG0007001,15.1638127,17.84045678,14.47190344,12.17301447
OG0007002,19.33590218,7.665966482,12.84268415,18.35767689
OG0007004,7.349817463,2.340974486,1.985713546,1.553488586
OG0007006,36.02726947,17.56034619,7.945529283,9.503467219
OG0007010,408.5501797,212.5530681,330.9133948,304.1624858
OG0007011,17.5826575,1.7630457,0.988937715,0.663177312
OG0007012,8.822166076,7.884855462,11.52860696,17.84983224
OG0007015,1.215754154,2.728582166,24.38026572,66.91865904
OG0007016,22.95659017,37.27437782,42.54081616,59.27847555
OG0007017,25.63907412,12.63259295,3.17901977,3.269712154
OG0007018,17.9128707,15.34363566,5.631479664,5.103535837
OG0007019,7.705029827,7.334300148,16.4371441,7.009154501
OG0007020,9.849874992,7.270120107,4.660795275,4.803167975
OG0007021,21.31786946,15.24154057,15.9117017,12.72979972
OG0007022,9.795439699,9.43670096,5.875083596,6.920973193
OG0007023,0.166863725,0.027370542,0.138902114,0.156213857
OG0007024,2.156614041,10.63734133,46.12689911,108.9117668
OG0007026,8.181225559,7.120453654,5.034126893,4.929083254
OG0007028,9.885351556,16.79901945,14.93380422,15.09684075
OG0007029,7.134310189,8.239724032,9.063741366,15.14165603
OG0007030,1.580255779,6.031263389,6.083556778,3.993002357
OG0007031,484.5201191,2221.975864,1237.536612,309.069808
OG0007032,42.02966956,42.31306312,32.25791712,19.72799732
OG0007033,44.61251612,86.08875011,886.1566914,2152.061167
OG0007034,4.880236866,4.066282785,2.157492288,2.710956329
OG0007035,13.96038425,11.8623257,18.06331576,22.09216956
OG0007038,68.62990814,64.4233683,80.93557125,132.9490668
OG0007039,19.31620817,39.84824288,64.59147614,36.71407153
OG0007042,7.141158718,11.0614414,5.831135098,1.010962802
OG0007043,10.46135514,12.55626506,13.36980068,10.47335499
OG0007044,5.549339634,6.531194703,18.60825967,34.69928948
OG0007045,23.41587868,26.33290703,14.91963446,6.773884724
OG0007046,20.37047182,25.92272937,31.97171443,33.651558
OG0007047,5.625465448,43.91747121,327.6014413,223.8153981
OG0007051,9.236850101,8.055832631,6.989509444,9.596408477
OG0007052,2.138139432,1.573019176,1.769353319,2.358942778
OG0007053,83.92166822,81.81579603,75.59753857,75.78486539
OG0007054,31.51946063,28.57804826,24.58012292,25.17221383
OG0007055,0.574878834,42.09906179,82.64505525,16.80199159
OG0007056,48.72573165,145.8219307,399.310431,163.3214803
OG0007057,4.959174704,4.75805949,0.830369245,0.684051461
OG0007058,7.272226172,18.25406308,28.30430657,27.41114622
OG0007059,1.364338696,3.286845624,12.01189541,16.71311197
OG0007060,12.45018277,70.46961311,65.27656629,22.90700421
OG0007061,9.520609242,10.6774786,5.545615177,5.207037323
OG0007062,5.056684891,10.23080885,27.00520353,70.90170535
OG0007064,17.55935219,20.95354797,10.64732782,13.69763734
OG0007066,11.86021276,7.31469864,33.78643422,45.07757472
OG0007068,5.295510694,5.475336224,2.104267811,1.956850347
OG0007070,22.56618513,14.68425046,13.56901308,14.83061744
OG0007071,8.861178695,18.95952922,24.29124646,24.26726213
OG0007222,30.72931106,59.63552134,133.9789259,191.0797973
OG0007224,0.249301864,4.392881722,31.40154306,37.67299012
OG0007225,5.802562488,8.887262236,3.009553086,2.485172673
OG0007226,5.434797121,9.541300943,17.82867351,24.06688643
OG0007227,0.588621921,14.01941402,36.0476548,41.0595827
OG0007228,18.99679006,10.0836451,17.79264562,20.70685435
OG0007231,9.367941431,22.02270476,14.90503157,6.962033055
OG0007232,86.76847557,84.34579547,102.3822302,93.84862549
OG0007233,50.11251998,48.86041136,20.50324475,23.67206161
OG0007234,62.80642902,171.4988179,160.7661425,110.8512066
OG0007235,8.395191687,24.45140252,27.15769459,15.68845479
OG0007236,54.06394246,20.46162916,15.68243961,25.61661192
OG0007237,5.528467617,14.4398092,10.05455548,13.60024838
OG0007239,0.565857331,8.891610996,30.18156585,75.86774984
OG0007241,22.66771209,22.03821473,23.12683826,34.72420899
OG0007243,9.279427909,14.07659145,29.22713588,50.97760516
OG0007245,26.34117603,23.84327612,33.11957166,38.71656111
OG0007248,3.86774189,0.406307901,0.944520274,0.78578723
OG0007250,28.81781355,40.67267638,16.54658309,2.053246944
OG0007251,0.072448777,4.276342971,13.39467632,9.333451301
OG0007255,108.7029589,73.05350421,61.57916981,68.60650953
OG0007256,13.64072998,10.86253323,5.394166336,5.226995106
OG0007257,0.028391237,0.204345426,0.390933002,26.22527225
OG0007258,79.71605301,164.4932499,470.3697093,280.0016078
OG0007259,14.7190261,25.69119694,21.96141024,22.55149665
OG0007260,12.47821426,10.54917505,5.30762023,3.962130303
OG0007262,9.03934357,21.07855152,15.7441553,19.56105034
OG0007263,8.43165466,2.09885931,2.014622219,2.993616433
OG0007265,20.17091378,53.82384042,69.24603239,59.69336189
OG0007267,11.58977311,11.17462344,2.018148136,0.231745219
OG0007268,9.722718396,7.037238226,3.327548631,3.888445789
OG0007269,3.880797338,12.21747141,9.129707083,8.257695783
OG0007271,13.10372896,10.39261443,4.449255003,3.694970255
OG0007272,4.761957374,16.4002889,40.11348055,41.52762112
OG0007273,8.592223784,6.114586706,6.677823782,9.0792682
OG0007275,27.58338193,32.494122,24.46679685,19.12160194
OG0007278,41.77566812,33.8875611,17.3767675,19.54869482
OG0007280,9.748821918,11.13935103,13.8336452,12.66535775
OG0007281,10.18709957,10.54310185,4.734949246,4.549128917
OG0007282,5.146307218,7.642531538,4.718286307,3.591550824
OG0007283,30.41384572,17.73239956,32.91357541,24.60201153
OG0007284,4.614114288,12.32119972,8.981680134,5.196903354
OG0007285,15.69942809,4.51316402,10.43921314,11.06095631
OG0007286,56.683663,29.45907208,55.80217085,40.95882271
OG0007288,20.55490283,32.78760899,17.69991252,15.8266039
OG0007291,20.00534714,10.07205646,4.749602815,4.614599523
OG0007293,8.345960892,10.53475223,13.18641311,11.95862686
OG0007294,5.28321257,3.810969219,4.518777782,11.16150767
OG0007295,6.422984127,7.744342651,4.345212889,4.649706106
OG0007296,3.297810043,10.17418304,15.5419367,7.798621092
OG0007297,26.7592378,15.32182057,14.86930721,16.75792166
OG0007298,45.47206783,30.84290607,62.86542066,58.37995673
OG0007299,422.4756681,326.0877796,470.9698994,675.1603139
OG0007301,77.2423047,45.19207086,43.19381966,70.50585928
OG0007302,1.980652132,2.42371574,3.558904463,2.299485863
OG0007304,13.38394417,4.395115704,5.350036326,8.492403693
OG0007306,14.89339386,68.09463258,103.5081939,202.2220396
OG0007307,19.1615774,5.055599382,8.954334722,27.91807132
OG0007308,43.98261049,10.31786857,10.78291508,14.85765938
OG0007309,20.74584534,33.82019475,33.76126074,55.60959444
OG0007316,93.27311938,62.45227176,29.99764519,37.02285607
OG0007317,38.7523058,14.4595261,30.18701177,39.20424087
OG0007318,2.671639537,18.02200138,18.71541791,5.992289487
OG0007319,18.91864271,13.02809562,23.43061665,40.03491931
OG0007320,9.770959885,13.32205936,7.563938322,6.725568017
OG0007321,5.940606118,5.474609151,7.85843653,3.367384959
