,C3_S1,C3_S3,C3_S5,C3_S7
OG0006736,19.39042676,20.0331032,26.00179066,30.19753669
OG0006737,37.91305469,28.76469736,27.64477924,28.1134674
OG0006739,13.0632787,11.79256757,9.282198551,10.96821181
OG0006740,65.88865187,207.7926329,495.0312999,909.6093813
OG0006741,11.15798232,11.6829142,12.61284215,14.12480501
OG0006743,36.6809628,82.73293511,158.4485272,257.6622413
OG0006744,9.390752902,7.739593935,10.88062913,16.52834934
OG0006745,2.852560838,3.79063857,4.183987254,4.987876479
OG0006746,18.9160843,14.22106581,13.07405202,12.48583864
OG0006749,5.373580329,9.026481012,5.507445165,7.574018413
OG0006750,7.592527415,4.386755787,4.536074992,7.311094105
OG0006751,45.60162857,51.63797978,67.58855953,78.85314549
OG0006753,16.42674498,14.34447496,15.11099356,16.48680163
OG0006754,136.8222762,44.56849067,89.55379213,140.1664854
OG0006755,37.13315112,34.58378982,35.30414448,35.61306214
OG0006756,38.44457413,29.22193556,31.67789432,29.14488848
OG0006757,19.66220396,13.02717879,15.16674591,20.02242951
OG0006758,8.474756444,20.45036634,16.17588887,5.547688271
OG0006759,10.16135227,16.61332586,27.97714168,25.27078834
OG0006760,13.63068345,41.76047339,32.01805964,24.92817337
OG0006763,13.65938328,6.200816481,9.697071293,10.47824595
OG0006764,17.60821579,38.65739697,43.23522847,50.80659935
OG0006767,12.01314205,18.28909013,10.12989676,2.689980336
OG0006768,21.01694445,26.13501394,12.73016149,8.867974396
OG0006769,15.23249436,36.52683324,34.83563156,33.43937095
OG0006770,27.34467551,16.08496515,10.8343238,9.641666073
OG0006771,29.70868287,238.4923109,1100.375762,2309.533699
OG0006772,211.8902272,216.3137549,86.7844002,16.78077491
OG0006773,8.272643478,5.439852638,4.432797272,5.247078202
OG0006775,40.75105679,61.48165846,99.26896396,210.7075991
OG0006776,18.4196774,36.96707436,31.8581752,26.88020827
OG0006777,9.397047431,8.980256055,9.525015678,12.38040819
OG0006779,82.85654589,101.3429064,75.01073008,60.10105091
OG0006781,45.29563378,65.30962459,21.72087257,52.65610341
OG0006782,23.90183705,16.03017584,7.63079458,5.326504235
OG0006783,22.42979393,30.4838294,30.83179684,29.23515712
OG0006784,21.05929781,17.73687689,15.57126424,13.45515855
OG0006785,5.913835222,10.32408041,10.81837967,12.32073579
OG0006787,96.85776872,74.38522716,117.1697417,108.8020577
OG0006788,37.75185433,25.11323588,28.5539529,28.81838466
OG0006789,5.047736498,5.494936614,4.37188105,6.153450146
OG0006793,66.49518854,207.9435184,207.0646738,143.5759407
OG0006794,72.1147801,212.7043015,389.3309934,732.0082578
OG0006795,7.774485441,8.356676991,7.469005781,8.66518941
OG0006796,39.15873407,57.06844262,38.12483483,26.02154233
OG0006797,0.676947451,5.333431799,45.0292609,216.2022182
OG0006798,7.722347346,9.306737662,13.08368877,16.44321827
OG0006799,42.41300925,205.909269,171.9242555,5.17165084
OG0006800,52.78051885,89.97916645,83.87577149,74.87619539
OG0006802,105.5643915,112.3562351,34.73857292,18.20947772
OG0006803,2.72884349,2.036201347,1.515012122,1.323833881
OG0006804,28.88200503,60.72335513,126.4866607,185.396405
OG0006805,11.34001895,10.60210288,15.26941578,41.22195173
OG0006806,7.982255,4.015157945,3.343503549,3.516491875
OG0006807,10.27215783,12.1190576,7.022773514,5.485404685
OG0006808,17.36036361,4.269955318,2.850770337,3.166143048
OG0006810,46.46481552,122.6046983,111.9544337,152.3993333
OG0006811,14.92503256,33.25467241,51.10463025,77.24428757
OG0006815,21.3332574,36.40821062,47.0617737,45.30495741
OG0006816,96.02537487,24.91901475,7.004895653,1.680785885
OG0006817,5.01299269,8.813237582,9.390470406,12.26245645
OG0006820,4.108082035,5.613120733,6.448229891,11.48758015
OG0006821,5.230243666,7.486643391,7.762844528,7.098035463
OG0006822,18.85464626,35.39035234,92.90342681,169.7757375
OG0006823,46.16188961,86.71070107,121.46645,140.8885569
OG0006824,12.01099089,21.76881252,47.91875477,76.67406916
OG0006825,50.18047215,101.5838369,257.5142402,422.8921626
OG0006826,8.821370556,7.206669787,7.749031538,10.39694168
OG0006827,27.8653855,20.03742418,30.76459249,58.26879465
OG0006828,21.73173166,14.00277364,9.331467406,7.244790677
OG0006829,0.592552344,0.362728202,1.77921668,8.757138582
OG0006830,2.513188045,0.033953251,0.056338582,0.06538471
OG0006832,14.98247573,14.41776089,15.26918458,16.12815191
OG0006833,53.77388981,82.79041408,62.49773765,42.43801043
OG0006834,1.913933942,2.179797669,2.487884315,1.132985642
OG0006835,10.2467669,23.60286718,39.74910635,55.25659924
OG0006836,52.83109813,43.20531688,57.35543091,75.65854714
OG0006837,44.13637659,31.4673536,24.8642256,27.01067833
OG0006838,33.28161927,59.66724023,47.65932925,34.07710578
OG0006839,10.56606628,11.98145129,10.14643755,11.42367817
OG0006840,180.8632463,255.8096821,291.2147164,350.1027041
OG0006844,6.229255369,8.489747224,8.495285528,12.71163969
OG0006845,41.89510862,9.038162079,0.363836047,0.037816959
OG0006846,6.386154515,4.636524058,2.826595501,2.040391379
OG0006847,4.550941796,7.128834064,4.762228542,6.250447309
OG0006851,0.767345117,2.003410507,9.113499706,20.7145166
OG0006852,12.13383687,11.10414853,11.69038133,12.08195594
OG0006853,6.553445436,2.91700626,5.436182874,18.08455111
OG0006854,25.42518399,13.26906593,6.245712482,3.015867745
OG0006855,0.7729371,1.506747752,4.421422431,7.858439311
OG0006857,0.261889674,1.84738415,2.270690325,0.812700228
OG0006858,6.238664197,5.195427579,3.91160917,3.530071152
OG0006859,55.08983653,50.09118903,46.01680819,42.51746075
OG0006862,21.8244848,16.24539129,11.23894903,9.479566152
OG0006863,18.43837082,23.06192104,40.06128585,47.3519265
OG0006866,12.79694748,5.760799068,4.64380272,1.185444118
OG0006867,81.15033948,37.92781015,46.22431847,46.96608901
OG0006870,34.80042551,40.35233629,47.32683547,57.42806956
OG0006872,5.625329203,4.431793726,12.49272641,19.96237673
OG0006873,8.105453629,13.172259,4.512084681,3.522619394
OG0006874,43.64831316,35.60150502,25.8269108,21.78503577
OG0006875,0.868270272,4.177854903,11.21911428,7.664523196
OG0006876,8.430328988,8.511777362,10.65676475,18.95146126
OG0006877,19.32436234,22.63862777,5.253387358,0.056729976
OG0006878,7.46381579,2.469258719,2.796721561,5.828485335
OG0006879,4.308717591,5.868891725,3.563366155,4.362594515
OG0006881,332.2485828,939.2680098,740.5687107,369.4357806
OG0006882,17.68705609,18.50752226,18.75689815,19.4263374
OG0006883,21.545231,26.03957832,36.68416557,46.69661798
OG0006884,13.80548344,21.45263148,38.69393711,43.02639706
OG0006885,12.17671929,16.68530627,20.29676213,20.97924771
OG0006887,20.9053612,14.64491326,13.16820777,14.84889217
OG0006888,7.173094344,9.467222611,17.12030332,24.28197088
OG0006889,13.38840434,11.99610862,11.5004579,13.24440968
OG0006890,16.40559889,110.2134621,99.77003319,40.15500114
OG0006891,33.95110342,110.2829123,130.1311364,202.6873119
OG0006892,9.116265282,9.616094315,8.976185309,11.32437153
OG0006894,9.880757908,22.92950703,23.46617473,11.02998892
OG0006895,385.5898293,121.7652978,117.336079,153.0038825
OG0006896,304.2285407,832.148502,498.6932331,128.5829375
OG0006897,17.84081986,22.63005485,21.59209056,17.89355474
OG0006899,25.14821598,18.30481403,18.56341458,20.39455227
OG0006900,16.23057367,35.86669282,34.45457391,18.38751067
OG0006902,5.496939955,13.37220108,7.98461706,5.942673335
OG0006903,685.2329904,511.117562,294.8142819,229.9698106
OG0006904,16.42673035,43.30913847,30.4718688,29.90027645
OG0006905,14.19135072,11.4505011,12.26586021,12.28663582
OG0006906,6.383873257,6.684906118,4.496085138,3.368044339
OG0006907,29.13865414,46.83257094,37.28865463,35.04740061
OG0006908,33.4797463,21.60053432,22.53362834,32.61279101
OG0006910,95.29629969,97.61460778,43.6006328,8.784148006
OG0006911,4.862566055,4.345458201,6.89678479,7.639443184
OG0006915,40.71903091,48.23726407,49.43855819,48.48287468
OG0006916,69.72328387,36.87971454,23.94235314,13.43852842
OG0006917,76.32474668,93.52765755,80.96214113,97.55969539
OG0006918,8.701527025,11.27595357,15.43018649,15.19977244
OG0006919,135.2713346,88.9670345,91.44876936,84.62179192
OG0006921,9.676497471,17.63251363,14.26586301,13.57877946
OG0006922,26.78106037,24.51210621,26.09238966,32.25612676
OG0006923,14.2291588,12.73790676,10.26048151,13.82629143
OG0006924,3.095856758,4.347113592,3.957345446,4.007399169
OG0006925,14.26242493,37.50614907,29.63641964,27.55912065
OG0006926,32.2081189,17.61177763,9.855791764,5.2793613
OG0006927,8.43402911,3.017816251,1.43579057,1.157269069
OG0006928,2.452270978,3.105574465,4.970654029,3.370519775
OG0006929,28.3438895,89.92032882,124.0023655,158.6329148
OG0006930,16.41094385,17.08071577,10.51152947,8.528486561
OG0006931,31.33353524,31.23458821,38.27627219,41.27062885
OG0006932,8.224219945,8.361412736,7.65362796,9.243670506
OG0006933,2.740059435,2.431746388,2.674230011,4.563200684
OG0006934,12.33526969,8.167680341,7.357312324,5.768774932
OG0006936,114.0993021,86.22087602,103.6820893,111.5494929
OG0006938,46.61352953,37.4385214,18.72573431,22.34528151
OG0006939,13.79194625,11.6212353,6.585821149,4.571489953
OG0006940,43.86711475,48.18680751,60.86219413,67.01369439
OG0006942,362.8737609,107.7249258,37.27711503,9.744099051
OG0006945,7.454630543,9.988626096,9.157919915,12.70786482
OG0006946,22.66584211,16.10540996,10.04822118,8.852994668
OG0006947,51.66261612,125.9184806,199.6903407,327.6121255
OG0006948,12.36227119,8.808025483,7.96175316,4.908887514
OG0006949,26.44092754,90.60317612,215.4236235,439.8654414
OG0006950,8.187699685,9.128933017,7.723460305,9.716271769
OG0006952,8.221567194,7.976079539,8.628539756,9.391553021
OG0006953,3.796891982,4.725674236,16.99684065,52.91153847
OG0006954,18.00264048,27.8326148,36.24492874,29.31889338
OG0006955,13.12508066,12.77188352,13.34767351,12.1486813
OG0006961,28.60015169,27.65426219,35.83154776,32.33822388
OG0006962,18.55085582,12.9558695,12.0014967,12.4862283
OG0006963,7.29796115,6.755990858,6.673380033,7.545741046
OG0006964,32.73418155,33.76298077,22.42456538,21.44505652
OG0006966,12.48750882,12.2076597,8.717602161,12.35224
OG0006967,24.41493671,28.10093386,24.56810892,29.47900808
OG0006968,21.56281618,46.67235738,39.29418923,61.36394828
OG0006969,17.92898456,17.45948003,23.09994918,16.18278523
OG0006970,178.4779995,92.75557131,73.51001634,63.14194633
OG0006971,10.45896727,31.30298077,30.01690079,13.3785558
OG0006972,66.7094833,131.5703052,121.9983196,166.4522892
OG0006973,4.870530344,4.597533664,1.582825805,0.901386234
OG0006974,5.039558424,7.905464526,18.54573843,22.16208914
OG0006975,18.56315523,29.7466596,7.048070889,2.513757742
OG0006976,0,0,0,0.507190346
OG0006977,77.54059668,74.42753346,87.82748352,131.7778848
OG0006978,12.41771263,18.46917034,20.94129094,12.42660594
OG0006980,0.035030921,0.143315567,0.043767588,1.586370252
OG0006981,19.18561398,20.00564687,17.52624786,21.11800385
OG0006982,4.63639811,8.021227257,6.798702301,7.964572327
OG0006983,2.669170368,12.61556867,56.67553882,68.94377317
OG0006984,6.562987503,4.04518144,3.356051538,2.018907672
OG0006985,87.10125105,124.6265543,239.6877992,105.6182797
OG0006986,115.3569826,411.8734088,395.5509114,133.7610069
OG0006987,7.67385558,2.728003865,2.630649975,4.811926284
OG0006988,5.642375785,5.143900839,2.332128974,0.456071084
OG0006989,45.01562195,129.8905354,150.3264935,189.5629203
OG0006990,12.85757844,19.51891665,17.76155488,23.24220774
OG0006991,45.17537998,60.89328623,73.2527124,83.43697863
OG0006992,26.06618061,25.90054233,27.3446211,20.40786481
OG0006993,12.80576575,13.02112734,14.81133622,13.81348023
OG0006994,58.64148694,225.1236975,121.2732143,26.84281996
OG0006996,189.8697608,331.4230516,324.9098402,310.5054471
OG0006997,9.496022712,14.41751703,32.10526773,44.60757034
OG0006998,0.253086396,2.628133069,9.798695453,12.33680549
OG0006999,32.95710588,49.08574861,95.85466522,141.4491038
OG0007001,18.35815937,15.92602511,16.97359193,17.5481694
OG0007002,2.981064702,2.188206397,3.183636761,4.684759474
OG0007004,6.88522554,5.764951051,4.669080513,5.728658969
OG0007006,29.96464324,14.89719101,10.25733454,8.478009191
OG0007010,135.5257991,153.261789,152.0429403,177.5955232
OG0007011,8.435546812,1.598729661,0.654182014,0.155232075
OG0007012,5.386319081,4.300052207,5.941876768,4.192827777
OG0007015,7.199606463,22.09895572,64.19915405,122.7934072
OG0007016,5.830887294,10.20676217,15.5324555,20.68481798
OG0007017,21.9504861,10.33139452,5.707764025,6.297083849
OG0007018,22.95683432,14.57287925,10.31549253,8.964983265
OG0007019,7.092656559,10.36724582,9.963622763,7.247051155
OG0007020,2.742091726,2.571003406,2.95600696,4.158845507
OG0007021,8.987164527,8.247192151,10.98993915,12.86476723
OG0007022,9.103603672,8.529538257,8.887029888,9.869502537
OG0007023,0.271923499,0.130747446,0.359953752,1.037685562
OG0007024,7.713609829,7.796369267,9.29545898,18.74030595
OG0007026,4.230324718,5.024937042,4.996824417,6.719818625
OG0007028,9.531869062,8.931750015,12.16546281,11.73025006
OG0007029,6.604450098,9.548361465,11.08815441,14.62777029
OG0007030,16.55166249,32.20665447,65.36764735,77.80346491
OG0007031,763.9252589,549.5387131,274.952187,76.55229094
OG0007032,21.95894349,17.87078762,11.50353385,12.00638216
OG0007033,16.81812045,15.33477747,165.9792591,503.6139752
OG0007034,8.671475757,10.98542789,11.84692992,15.10126921
OG0007035,16.1991852,15.97088814,19.62043021,23.99653123
OG0007038,41.57249945,62.59264836,65.91060781,68.20401642
OG0007039,51.7710937,107.9936022,67.00840109,43.9132041
OG0007042,11.8094076,21.70277679,12.05362606,9.469380873
OG0007043,1.999916722,4.757324142,3.539967743,3.003515142
OG0007044,3.863516791,6.030781952,26.00548117,101.0655277
OG0007045,19.24705911,23.7183882,17.13657872,15.20146568
OG0007046,20.51194841,26.72888151,9.300795844,9.513704006
OG0007047,95.77284905,208.360566,227.3519931,135.3995222
OG0007051,5.652954441,3.71604024,5.458147264,7.107946818
OG0007052,4.224247388,4.886776645,7.449544521,10.39944424
OG0007053,101.5720788,114.3336645,88.12648345,85.60690987
OG0007054,26.55658283,20.0539027,23.64836712,22.03535496
OG0007055,11.55580156,16.21311609,7.630165703,0.974228087
OG0007056,172.4373299,294.9459286,350.8862432,339.5395753
OG0007057,13.10179079,8.109224614,5.16465798,6.539492542
OG0007058,12.73785323,13.82284995,22.37376732,20.31257345
OG0007059,8.530052918,10.33120917,12.98653595,12.20084421
OG0007060,25.42261135,34.55941932,41.15925117,40.77035253
OG0007061,5.925357221,3.981041944,5.342488328,8.543178948
OG0007062,11.82171197,36.16124064,69.6483881,133.2307334
OG0007064,3.939693902,4.931827479,4.613513275,9.0000749
OG0007066,38.54709503,85.82231829,185.3276283,194.7233704
OG0007068,5.62891923,6.462317878,7.41339025,10.57853585
OG0007070,13.68749912,12.58564711,13.94815717,18.92856065
OG0007071,10.643891,19.47773408,24.57356664,41.6805884
OG0007222,32.88975196,86.99222202,196.5721938,553.3469362
OG0007224,1.805992603,10.55324223,22.65266628,18.71603854
OG0007225,9.292134309,12.0335988,13.338779,11.9892249
OG0007226,7.037472652,4.345015808,4.151719087,7.856629744
OG0007227,15.53169739,61.90884617,111.0045468,103.3590081
OG0007228,16.74511457,14.68501106,15.29896976,14.698351
OG0007231,26.58427111,42.66247255,22.55537716,5.993569067
OG0007232,85.44411232,63.00252256,62.9195433,66.08741621
OG0007233,41.81927216,36.23075204,30.58809883,25.74504151
OG0007234,46.79795476,143.2001859,115.6035872,139.6817073
OG0007235,14.87343167,19.1673694,17.02161649,17.66211155
OG0007236,28.80317375,16.5661409,10.50765828,11.97116754
OG0007237,5.781685452,4.241972589,2.126117589,0.653601513
OG0007239,1.844624772,4.263278086,15.92856342,36.80206247
OG0007241,16.34085709,15.70759128,31.97117127,40.26410827
OG0007243,19.35310827,16.76022356,22.66967254,29.44922595
OG0007245,18.62591693,19.05910549,22.6406756,22.00582254
OG0007248,4.434622191,9.728151325,14.64952577,6.312119003
OG0007250,40.83747037,18.9443015,8.768244834,1.862331539
OG0007251,4.923452606,13.13365395,12.58150322,12.47478757
OG0007255,97.96737688,63.09824642,82.19092396,72.34376636
OG0007256,4.510054226,3.594198815,2.908040554,3.453789381
OG0007257,114.86403,215.6785955,548.9152322,425.3082436
OG0007258,1074.192107,1235.983168,1110.474999,599.7020552
OG0007259,23.49924664,39.1966394,46.65733108,56.76864892
OG0007260,7.089117568,4.822079105,4.003992249,2.76882928
OG0007262,8.19957881,14.13577633,24.14419511,25.52055245
OG0007263,7.585505061,3.848424039,8.378981305,14.96314458
OG0007265,44.91039152,129.5635227,249.5493987,481.2555168
OG0007267,21.38041767,9.928507999,7.713395537,1.282196888
OG0007268,10.8808644,10.19437083,8.383533657,9.270739209
OG0007269,6.455413229,5.972077561,5.921456815,5.595024282
OG0007271,19.56014531,7.107127186,7.264478306,8.150814514
OG0007272,10.72292184,29.721088,36.61734141,23.89941567
OG0007273,7.674892392,8.953020731,11.21989476,18.18350074
OG0007275,13.52569665,6.394545077,2.678064388,1.66956726
OG0007278,14.07749381,14.43489162,14.34817664,18.28939338
OG0007280,10.45982491,15.70932077,22.81956501,22.77274852
OG0007281,16.0502495,18.05365384,23.02690109,31.04059237
OG0007282,3.854395419,3.959171714,3.383868948,3.400720079
OG0007283,14.5750441,15.95018679,13.30812631,13.77373647
OG0007284,10.5569805,9.20178146,10.99437406,13.74062471
OG0007285,2.223986154,0.128128733,0.106247897,0
OG0007286,78.83836326,140.2987116,242.0949956,218.9469851
OG0007288,12.17107154,7.262059466,5.465715622,5.600704344
OG0007291,10.74993703,9.761058478,8.386713725,10.99180112
OG0007293,11.63454963,15.97894289,18.36961188,19.6204617
OG0007294,3.540587992,5.178511634,10.70361211,28.93597944
OG0007295,15.79708325,29.82142504,140.1729896,265.6877016
OG0007296,3.711023384,5.918748027,2.74385048,1.737352028
OG0007297,13.70704893,10.3457395,7.355754632,7.157581207
OG0007298,28.45356316,19.08413629,13.44541268,10.19492189
OG0007299,594.043837,806.0886255,358.9335892,150.2717724
OG0007301,33.09521493,22.68548363,20.09437931,22.92273932
OG0007302,2.586441419,6.335058883,3.573188271,3.199000494
OG0007304,8.427104922,11.04410321,6.632300991,5.685626541
OG0007306,32.75191377,154.7226649,367.7269598,496.6501483
OG0007307,18.5268813,32.88109652,86.87932688,56.48716246
OG0007308,17.56502649,6.700840421,2.435250004,1.409992207
OG0007309,42.95527135,113.6217062,61.84252951,21.37031105
OG0007316,39.4701224,9.875486622,4.210949061,3.297847579
OG0007317,22.39043263,21.32695358,25.61037538,26.14413009
OG0007318,15.22071907,19.84965268,19.31094186,7.046485844
OG0007319,21.51476939,11.50543706,12.93647644,7.682974843
OG0007320,14.9140909,14.93019629,13.50257327,16.02977496
OG0007321,18.86134105,3.284730004,1.777561651,1.744951218
OG0007322,4.264088736,5.709965953,2.18193669,3.12184048
OG0007323,37.60588486,25.6918909,25.2047374,28.12551097
OG0007324,18.46344066,18.50209145,21.75968572,40.59053325
OG0007326,8.922289149,9.011429004,8.446780144,10.4028103
OG0007328,17.59165284,31.43234818,31.52994737,31.13884215
OG0007329,10.73600494,11.12020024,8.7191963,10.62866208
OG0007330,27.0975898,20.79931657,20.09521998,20.87362261
OG0007331,44.90306318,7.346955667,9.345087204,11.42211431
OG0007335,11.77309154,20.98569313,3.914630608,1.385984511
OG0007336,14.17838942,7.154047282,4.674390013,1.58654857
OG0007337,8.1255799,6.431703359,5.802667473,6.44374716
OG0007340,31.31180753,45.79043462,52.98636851,55.29954447
OG0007341,0.148254137,0,0,4.206845535
OG0007342,6.967486091,4.826976499,3.773140638,3.494420518
OG0007346,17.33643767,36.83373255,45.46268123,24.15317875
OG0007347,8.513713241,6.592964516,7.171661325,7.563574805
OG0007348,4.107726348,2.75422173,6.399755738,8.699361672
OG0007350,14.54168363,11.58748832,8.141537027,6.931382118
OG0007351,10.46479372,6.43294096,4.476526373,4.691492932
OG0007354,7.14911772,4.49266817,6.22044415,6.854456834
OG0007355,17.03214673,3.81093838,3.753239919,4.019478534
OG0007356,4.25564566,6.40874398,10.67675669,10.74997836
OG0007357,14.15457613,27.88679156,17.76827511,13.32384375
OG0007358,57.77409391,156.6066328,135.8005693,136.7530478
OG0007360,18.04180812,20.1276679,37.81576892,71.07294182
OG0007361,15.57241232,20.06152237,24.35540695,25.28166684
OG0007362,0.66458015,12.19655896,23.92721295,13.19239079
OG0007365,0.932994658,3.517786521,17.50532718,27.61225711
OG0007366,2.471432726,16.90089005,52.54414877,101.3487283
OG0007367,14.49695726,52.78811417,56.74949389,42.88438774
OG0007369,20.96639278,14.03192019,11.94872393,13.05879584
OG0007370,5.693900939,5.288951677,5.407548706,4.890233392
OG0007371,105.0780013,89.74530283,76.35344073,67.66953773
OG0007372,4.633726715,3.239094752,4.576150024,8.119721825
OG0007373,4.863419909,5.840868326,5.694783013,9.886039661
OG0007376,145.7236207,86.13545173,66.33310012,61.73768482
OG0007378,6.100988563,3.429289242,2.815806381,2.408170755
OG0007379,85.99861884,57.15644216,21.44433135,4.462877883
OG0007380,10.57105882,10.31322779,13.80195913,13.73549005
OG0007381,12.49403714,6.060518833,4.595033888,3.052050192
OG0007382,3.882241888,4.92511867,5.212799647,6.633755394
OG0007383,3.391492948,3.899685691,8.389837908,9.423253078
OG0007384,10.4298404,8.588612143,16.20964035,12.87333121
OG0007385,2.909599476,3.935862566,5.336415785,8.582413718
OG0007386,8.799233813,5.495628597,3.991536396,3.91732928
OG0007389,11.36166125,9.535620465,7.040520823,7.903807548
OG0007390,113.4596817,151.2690148,116.7185508,85.42506436
OG0007392,28.90428462,45.56471516,32.58361444,16.14470336
OG0007393,56.97933993,60.88023335,114.4425445,132.2571476
OG0007394,26.29326316,62.09947264,94.81040359,401.4334702
OG0007396,26.17566966,36.92654024,20.79572944,11.84413471
OG0007398,11.38304477,12.86423517,12.88256179,18.26941843
OG0007400,31.25697219,20.33451321,14.03490598,14.41909288
OG0007401,7.146968765,3.628815168,2.017400449,2.697465882
OG0007403,7.546267071,8.613295492,10.87746611,16.90586085
OG0007404,32.93626851,53.90767935,24.24935388,2.872439409
OG0007405,4.543944048,6.13459703,5.634750865,7.328183205
OG0007406,31.67918299,28.79418168,94.32637254,122.4538945
OG0007407,111.7641591,235.0737634,183.1792472,70.50526443
OG0007408,5.103144233,6.928065698,6.398387987,10.73143531
OG0007409,17.15537308,55.55188011,62.35677216,51.47884907
OG0007410,19.70679757,36.48358167,16.45677492,7.197477956
OG0007412,110.5252673,68.02079264,60.52521909,55.57400029
OG0007414,12.16324283,13.9609782,17.17527389,20.30981991
OG0007415,91.89515271,12.36827538,22.80544393,22.64586756
OG0007416,14.8714802,14.04778732,12.06660269,13.28063941
OG0007419,4.442539606,3.495174843,3.5113448,4.327663221
OG0007420,8.082792956,2.968085286,2.063531726,2.071061032
OG0007421,7.899429359,11.75346646,8.72393788,7.404461098
OG0007424,25.56653215,7.906197144,6.378529253,5.368811503
OG0007426,4.323108911,3.742493428,7.031764525,8.029269801
OG0007427,4.431673901,8.084255215,3.820535159,2.831550205
OG0007428,17.1091225,12.65170737,13.09102542,13.40633201
OG0007429,47.26548076,42.15235151,34.70911106,27.16786637
OG0007430,11.19330898,7.219476779,9.400254171,8.421193357
OG0007432,27.0806305,86.88126101,49.92685063,25.29446864
OG0007433,0.981771455,2.290262454,7.509411452,6.493416521
OG0007435,7.481662768,7.97432181,23.77525762,99.63295673
OG0007436,7.419313875,7.826801682,8.459692234,9.44160847
OG0007437,390.2743214,1765.563504,2242.145698,1378.659786
OG0007438,572.0864098,377.752429,150.5980388,27.81128484
OG0007439,7.837241772,7.67258724,3.819421519,3.918129406
OG0007440,9.988266988,16.38160046,17.01838722,25.27285942
OG0007441,2.705664367,6.170525,19.08046928,35.67585442
OG0007444,26.37692968,26.1116603,21.87790365,21.67520846
OG0007445,7.601247227,4.191291755,3.124673478,1.712416021
OG0007447,22.54005373,12.52785889,11.61761843,8.791583265
OG0007448,7.350233742,7.066480779,5.447125014,4.668141295
OG0007449,107.9525996,224.1566705,187.1728738,190.3316939
OG0007450,5.998525757,7.275893756,6.764924442,7.99180374
OG0007452,29.22049571,50.27119811,37.417198,18.9838062
OG0007454,16.54899206,16.92806345,15.94200961,15.23160038
OG0007455,4.43373473,2.865284848,3.704682509,3.083121024
OG0007457,0.903942214,3.722438726,12.14145674,28.55954094
OG0007458,7.600930567,5.719044651,8.540183266,10.66267185
OG0007459,6.565378239,4.008694049,4.458502045,3.801323958
OG0007460,10.7117267,11.00176628,11.19673162,12.86853811
OG0007461,17.2824141,11.89548648,12.58346191,10.37069752
OG0007462,11.47428612,11.29417167,10.6413893,11.5480495
OG0007464,3.426990256,3.488994947,4.000736092,3.930587449
OG0007465,39.71023651,81.28793526,15.77726186,3.19684561
OG0007469,42.28302632,110.4762631,182.5871681,226.0595734
OG0007471,1.852886945,2.174077676,5.261288477,7.454335792
OG0007474,23.24409849,17.38428031,18.75981919,17.72406676
OG0007475,12.65557619,32.89265932,35.79230596,44.95210717
OG0007476,6.453313033,6.386250043,3.905118733,2.894271058
OG0007477,309.4294087,948.1671939,835.6303591,436.4343683
OG0007478,155.3251425,515.2893566,375.1222464,158.4822105
OG0007479,39.0961946,33.91062959,50.45631984,49.29887865
OG0007482,11.72480519,12.67206092,7.459676286,4.080410035
OG0007485,18.50208772,32.48812524,51.57300284,83.32206361
OG0007486,6.610027849,4.229999311,3.231624883,4.04961953
OG0007487,12.81539795,9.59952496,6.131349394,6.738038632
OG0007488,7.535648148,8.266096394,9.841864335,10.08603806
OG0007489,52.02921601,41.22022259,41.16092476,48.52355282
OG0007490,9.267019336,10.87083851,6.238273599,6.920964755
OG0007491,16.34137058,15.96288834,15.83741958,16.54837558
OG0007493,6.047474467,7.148164591,7.389753082,6.599674349
OG0007494,5.512170858,5.198843234,5.582005754,6.378464924
OG0007495,15.16677005,14.32333814,31.43585227,55.17568578
OG0007497,84.52475672,141.4358953,224.4770941,142.828451
OG0007498,97.06545716,92.003753,143.3577012,151.3924879
OG0007502,14.94502229,14.43694141,15.5383934,21.33434764
OG0007503,132.90061,191.8668624,182.9031136,144.0766272
OG0007504,51.87943172,37.29492503,33.15222139,34.36656154
OG0007506,8.805195662,7.260718992,8.360101473,11.25659303
OG0007507,44.92028076,101.3642022,54.71567386,42.0884276
OG0007509,2.442844081,5.291220407,11.23925523,22.29872098
OG0007510,3.074841097,2.512101105,1.512668262,1.833913293
OG0007511,9.792803696,27.31615797,63.54044788,77.56703142
OG0007512,2.957235679,4.590645256,10.27856135,11.21704393
OG0007513,8.448194576,6.823302907,9.53020937,8.42702118
OG0007514,69.49647619,65.47660303,78.80340141,109.9981374
OG0007517,12.97145659,18.48544588,22.57606779,32.48903341
OG0007519,4.159877177,9.645145357,13.47903666,19.56324252
OG0007520,68.90460767,48.17587752,31.62097237,24.44144859
OG0007521,36.71148988,36.43627045,35.90365114,39.85400141
OG0007522,72.87898476,84.4441051,84.72909348,98.45115103
OG0007524,7.19112316,6.496415009,8.43264453,10.06593978
OG0007525,212.4167011,648.5075019,473.7243419,230.8122362
OG0007526,13.50447711,21.97964548,26.2421036,33.11203454
OG0007527,15.23813234,38.9581497,39.93816591,47.75520472
OG0007530,6.640537273,6.76995291,5.408582487,6.499714894
OG0007532,10.77483759,38.85432491,118.7653118,148.5239496
OG0007534,79.7196832,256.0222037,533.0072311,904.1935216
OG0007536,30.48333166,31.90725179,34.93216987,10.89608696
OG0007537,155.2676964,159.8778418,136.6532123,125.6749137
OG0007539,6.49363107,3.729894902,3.78296985,6.015187881
